Date,Type,Link
2023-07-04 13:17:19,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7024558326273253377
2023-07-03 08:20:36,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7081530206519185408
2023-07-03 07:50:19,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7081506463671615488
2023-07-03 05:33:17,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7081425479399854080
2023-07-02 13:35:14,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7077466908580593664?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7077466908580593664%2C7077588674586050560%29
2023-07-02 12:49:46,INTEREST,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7079319786932891648
2023-07-02 07:59:59,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7081174719827247104
2023-07-01 21:13:49,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7081015474372702208
2023-07-01 20:33:07,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7081003973704314880
2023-07-01 20:16:35,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7080293379070181376
2023-07-01 20:06:16,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7080872240082210816
2023-07-01 17:13:17,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7080926300420354048
2023-07-01 13:21:02,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7080885254302928896
2023-06-30 17:29:45,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7080588117245612032
2023-06-30 12:39:03,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7080524806969847808
2023-06-30 11:43:58,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7079084639587364864
2023-06-30 09:54:05,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7080481315149475841
2023-06-29 13:14:40,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7079941534892113920
2023-06-29 05:03:06,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7069991508489195520
2023-06-28 21:17:12,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7079928141258903552
2023-06-28 20:58:31,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7079924787317202944
2023-06-28 16:14:37,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7079848615132700672?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7079848615132700672%2C7079851250862698498%29
2023-06-28 16:08:16,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7079790560047235072
2023-06-28 16:08:03,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7078904212142620672
2023-06-28 15:56:55,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7079848615132700672
2023-06-28 15:48:58,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7079780625053822976
2023-06-28 15:40:40,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7076353416419053568
2023-06-28 15:38:15,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7079617306040930304
2023-06-28 15:37:34,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7079838500321153025
2023-06-27 17:52:41,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7077889710085283840?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7077889710085283840%2C7079481201144524800%29
2023-06-27 17:21:52,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7079507173986201602
2023-06-26 14:34:01,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7079103538487848961
2023-06-26 07:33:09,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7078997839569137664
2023-06-26 07:32:04,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7078995700516093952
2023-06-26 06:27:28,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7077142331996430337?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7077142331996430337%2C7078914981966057472%29
2023-06-25 14:17:49,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7077142331996430337?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7077142331996430337%2C7078489441966723072%29
2023-06-24 17:30:53,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7078420119328075776
2023-06-24 09:38:20,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7078300881057656832
2023-06-23 12:33:31,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7077982900519915520
2023-06-23 07:35:09,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7077889710085283840?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7077889710085283840%2C7077895417241169920%29
2023-06-23 07:33:22,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7077889710085283840?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7077889710085283840%2C7077903750228516864%29
2023-06-22 21:16:45,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7077755666664157184
2023-06-21 21:06:47,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7077342376939139072
2023-06-21 20:47:20,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7077299145517981696
2023-06-21 06:08:53,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7077163449482432512
2023-06-21 02:41:09,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7077102837121351681
2023-06-20 20:06:36,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7076808364453715968
2023-06-20 15:34:22,INTEREST,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7066469587667611648
2023-06-20 15:33:40,INTEREST,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7036805728744968192
2023-06-20 15:32:08,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7059259429459795968
2023-06-20 12:08:16,INTEREST,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7076885994741886977
2023-06-20 08:09:52,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7076830203020251136
2023-06-19 20:32:10,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7076635013932351488
2023-06-19 19:40:32,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7075450695016968192
2023-06-19 16:11:54,INTEREST,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7076498926803021824
2023-06-19 15:34:15,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7066798717017698304
2023-06-19 15:30:33,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7076578092789493760
2023-06-19 11:27:21,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7076520033446703104
2023-06-19 08:59:15,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7076482398460239872
2023-06-19 07:34:45,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7076461102850535424
2023-06-19 06:58:19,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7076317658559746048?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7076317658559746048%2C7076328982257795072%29
2023-06-19 05:46:10,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7076190905157701632?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7076190905157701632%2C7076191008677351424%29
2023-06-18 22:21:14,ENTERTAINMENT,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7076317658559746048
2023-06-18 12:35:44,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7076092014731128832
2023-06-17 18:34:43,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7075708071880097792
2023-06-17 15:47:33,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7075857123477184512
2023-06-17 14:55:14,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7075842886486917120
2023-06-17 14:55:10,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7075847345678024704
2023-06-17 04:38:08,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7071401703861870592
2023-06-16 14:43:55,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7074404544327106562?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7074404544327106562%2C7074409997673054208%29
2023-06-16 14:31:16,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7075479695449882628
2023-06-16 14:22:35,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7075472270055333888?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7075472270055333888%2C7075474571058937856%29
2023-06-16 14:01:40,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7075472270055333888
2023-06-16 11:18:32,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7075386375021191168
2023-06-16 06:00:34,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7075348927801167874
2023-06-15 15:43:52,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7075102650928640000
2023-06-15 15:03:49,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7075090619953487872
2023-06-15 10:50:32,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7075025647147851776?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7075025647147851776%2C7075030896923308033%29
2023-06-15 10:39:12,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7052664130763206658
2023-06-15 10:29:43,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7074404544327106562?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7074404544327106562%2C7074409400844587008%29
2023-06-15 08:42:32,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7075025647147851776
2023-06-15 07:41:28,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7075014042125258752
2023-06-13 08:58:52,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7074304027240382465
2023-06-12 23:01:19,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7074021275458772992
2023-06-12 13:48:27,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7073986682076684288
2023-06-09 06:48:08,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7072810770325024768
2023-06-08 10:13:32,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7071883821180166145
2023-06-07 21:55:05,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7047163931882106880
2023-06-07 21:55:01,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7072200297338523648
2023-06-07 21:54:58,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7071976556818006016
2023-06-07 21:54:55,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7058842584990830593
2023-06-07 21:54:51,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7072264263360266240
2023-06-07 21:54:48,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7072285468893032448
2023-06-07 21:54:41,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A3926212-7072237317511393280
2023-06-07 21:54:36,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7072291535572119552
2023-06-01 21:04:42,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7070141215232417792
2023-05-20 06:45:33,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7065544189639278592
2023-05-20 05:03:58,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7063732235702591488
2023-05-17 03:32:53,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7064369201716547584
2023-05-10 13:09:30,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7062045254870265856
2023-05-07 16:12:28,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7060914945718161408
2023-05-07 07:17:40,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7060786553425420288
2023-05-05 09:40:05,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7060174708880617472
2023-05-04 07:21:03,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7059770458002337792
2023-05-03 09:54:50,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7059464170915725312
2023-05-02 20:54:30,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7059260367536803840
2023-04-30 08:38:20,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7058357574391271425
2023-04-21 12:44:50,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7055138007615442944
2023-04-17 13:53:45,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7053704355740315648
2023-04-15 09:34:54,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7051896169924345856
2023-04-11 11:55:17,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7051474832021966848
2023-04-10 12:16:08,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7051165799746588672
2023-04-03 20:10:35,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7048742675327406080
2023-03-30 18:11:50,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7046629827163942912
2023-03-30 17:11:42,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7047241774917976065
2023-03-29 12:35:41,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7046805864430592002
2023-03-29 08:02:14,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7046743180297310208
2023-03-28 16:20:52,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7046496048990588928
2023-03-28 06:07:13,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7046360622262865920
2023-03-13 14:23:13,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7040993657574846464
2023-03-09 18:40:14,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7038534944234561536
2023-03-07 21:10:35,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7038951585573466112
2023-03-05 08:59:08,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7038024452625821696
2023-03-01 12:39:45,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7036672229593505792
2023-02-28 18:49:20,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7036316213479624704
2023-02-17 18:18:38,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7032411011525533696
2023-02-14 15:27:28,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7031069851699871744?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7031069851699871744%2C7031282063156629504%29
2023-02-02 19:46:26,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7026997692178268160
2023-01-26 22:11:59,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7024498324451819522
2023-01-24 12:43:34,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7022253923738509312?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7022253923738509312%2C7022266673961308161%29
2023-01-24 12:43:33,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7022253923738509312?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7022253923738509312%2C7022280104479223808%29
2023-01-24 12:24:37,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7022253923738509312?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7022253923738509312%2C7023610523841642496%29
2023-01-24 12:23:44,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7022253923738509312?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7022253923738509312%2C7022264513584390145%29
2023-01-24 12:23:42,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7022253923738509312?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7022253923738509312%2C7022290428418809856%29
2023-01-24 12:23:41,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7022253923738509312?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7022253923738509312%2C7022320424843628544%29
2023-01-24 12:23:40,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7022253923738509312?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7022253923738509312%2C7022533237675601920%29
2023-01-24 12:23:39,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7022253923738509312?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7022253923738509312%2C7022845121184325632%29
2023-01-24 12:23:37,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7022253923738509312?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7022253923738509312%2C7022266851409731585%29
2023-01-24 12:23:16,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7022253923738509312?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7022253923738509312%2C7022279145774620672%29
2023-01-24 12:22:40,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7022253923738509312?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7022253923738509312%2C7022265907766800384%29
2023-01-23 15:27:35,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7023236604227944448
2023-01-23 14:47:39,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7023259179150626817
2023-01-22 09:44:01,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7022213113034752000
2023-01-21 15:01:19,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7022351212939284480
2023-01-21 15:01:08,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7022228250202374144
2023-01-20 20:13:53,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7022226268913827840
2023-01-20 20:13:27,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7022200364418363393
2023-01-02 09:56:01,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7015608994417254400
2022-12-11 09:00:26,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7007575978642198528
2022-11-25 14:30:10,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7001902059125977088
2022-11-24 07:04:21,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7001363255839399936
2022-11-18 18:36:49,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6999430951210532864
2022-11-04 11:01:25,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6994230177039888384
2022-10-24 18:37:24,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6990281425086296064
2022-10-17 20:59:13,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6987874564991053824
2022-10-10 08:46:56,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6985152969197371392
2022-10-05 19:39:03,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6983481778413977600
2022-10-05 16:08:29,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6983455844319260672
2022-09-28 14:47:10,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6980884154552844288
2022-09-27 12:34:11,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6980419221755211776
2022-09-23 19:01:47,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6979112019853516800
2022-09-19 10:04:45,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6977521694567456768
2022-08-31 15:36:05,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6970745808627343360
2022-08-27 22:09:13,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6969138437127880704
2022-08-27 11:25:17,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6969020072182910976
2022-08-23 08:48:17,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6967764038340530176
2022-08-23 08:47:34,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6967763787613413379
2022-08-22 16:13:48,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6967511385765212160
2022-08-22 12:24:15,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6967429967374622722
2022-08-20 15:22:07,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6966661994556891136
2022-08-15 15:08:37,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6964946710032695296
2022-08-11 16:17:23,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6963526169438646272
2022-08-01 14:34:12,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6959869696682668032
2022-07-26 16:59:48,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6932938092118986752
2022-07-07 15:17:51,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6950820876426584064
2022-06-08 15:17:02,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6940297352003866625
2022-05-24 13:35:43,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6934803188839538688
2022-05-24 10:48:33,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6934773352628707328
2022-05-24 10:47:56,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6934799975897821185
2022-05-12 17:48:37,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6930569816109912064
2022-04-25 14:00:51,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6920442818737958912
2022-04-06 13:21:35,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6917452579689877504
2022-03-31 19:29:20,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6915165500406657024
2022-03-29 06:52:12,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6914061010853117952
2022-03-17 18:26:34,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6907284559323615232
2022-03-14 09:15:15,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6909060372788310016
2022-03-12 18:43:27,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6907554847491768320
2022-02-25 11:32:40,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6902927921674366976
2022-02-23 16:51:56,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6902290299281096704
2022-02-23 10:32:02,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6901950650909810688
2022-02-23 10:24:36,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6901956722102013952
2022-02-16 14:45:07,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6899721014754770944
2022-02-11 06:20:03,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6897670991271604224
2022-02-01 08:02:46,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6894183767343210496
2022-01-28 08:08:21,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6892727261129261056
2022-01-21 06:23:28,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6890118313754681344
2022-01-14 04:45:17,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6887570633216135168
2022-01-10 08:02:51,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6886050093280047105
2022-01-04 16:38:30,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6884164023961575424
2022-01-02 20:56:39,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6828452014058479617
2021-12-25 19:54:41,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6879953431453282304
2021-12-24 20:06:56,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6879754142261223424
2021-12-24 15:39:28,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6869989967276339200
2021-12-23 18:29:39,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6879671085017661440
2021-12-22 17:23:15,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6879462687160463360
2021-12-22 14:49:05,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6879418065335943168
2021-12-22 12:54:09,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6879396624993419264
2021-12-22 12:25:31,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6879387370555355136
2021-12-22 12:23:04,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6879390572616937472
2021-12-22 12:22:05,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6879380077663006721
2021-12-22 11:59:40,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6879387922387226624
2021-12-22 10:06:59,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6879345521954177024
2021-12-15 12:49:04,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6876814956101177344
2021-12-14 17:38:40,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6876570252235350016
2021-12-09 20:20:51,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6874340268921888770
2021-12-09 16:37:24,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6874748252063858688
